Ã¯Â»Â¿PlantID,PlantName,Latitude,Longitude,Capacity,ProductionVolume,ProductionEfficiency,MarketShare,SalesRevenue,ComplianceStatus,QAMetrics,DefectRate,ProductSpecification,researchProjects,CSscore,revenue,costOfProduction,ProfitMargin,CarbonEmmision,WasteDisposalMetrics, EnergyConsumption,Year,PlantID,ResearchProjects,EnergyConsumption
535.0,Indian Oil Corporation,,,317.49,21.6,92.57,72.73,4820.62,False,10.0,32.0,A,50.0,61.0,657319.14,684932.77,-4.200947199,444.17,768.41,300.61,1963.0,,,
536.0,GAIL (India) Limited,,,992.98,661.52,41.96,14.85,5837.75,False,7.0,0.0,D,0.0,27.0,590327.59,864581.26,-46.45787774,613.78,462.13,454.77,1903.0,,,
537.0,Hindustan Petroleum,,,644.97,704.5,72.9,50.76,1131.43,True,2.0,21.0,D,3.0,57.0,965149.11,933123.29,3.318225098,572.48,813.0,360.86,1956.0,,,
538.0,GAIL (India) Limited,,,144.89,723.37,38.64,84.96,5248.92,False,3.0,7.0,C,4.0,79.0,835975.95,721381.35,13.70788239,365.88,53.89,67.46,2010.0,,,
539.0,Indian Oil Corporation,,,84.06,60.68,16.22,76.72,2980.05,False,1.0,35.0,C,74.0,41.0,363547.43,818325.51,-125.0945661,527.51,105.15,810.58,1919.0,,,
540.0,Indian Oil Corporation,,,350.32,669.61,63.05,46.55,1893.87,False,10.0,31.0,D,24.0,14.0,521365.93,204983.16,60.68343783,967.24,737.76,103.05,1979.0,,,
541.0,Indian Oil Corporation,,,264.67,82.27,45.25,72.47,9958.79,True,10.0,49.0,D,78.0,45.0,563053.97,368973.69,34.46921438,376.06,994.33,503.4,2001.0,,,
542.0,GAIL (India) Limited,,,340.01,306.73,18.58,66.56,2901.39,True,5.0,93.0,D,57.0,42.0,462514.55,952389.75,-105.9156301,256.39,989.39,423.26,1932.0,,,
543.0,GAIL (India) Limited,,,229.77,376.09,64.63,52.72,3898.48,False,8.0,72.0,B,79.0,6.0,746016.38,724404.32,2.896995372,91.81,625.04,436.57,1980.0,,,
544.0,Hindustan Petroleum,,,946.92,204.35,95.19,2.45,5061.39,True,9.0,71.0,C,40.0,24.0,692553.36,676266.16,2.351761025,859.23,231.81,733.03,1916.0,,,
545.0,Indian Oil Corporation,,,683.67,577.42,63.94,91.7,6941.5,False,4.0,48.0,C,14.0,26.0,321975.45,898932.29,-179.1928049,186.07,751.44,410.31,1986.0,,,
546.0,Indian Oil Corporation,,,120.41,415.12,40.9,28.48,9957.0,False,5.0,23.0,C,55.0,70.0,606801.27,979112.36,-61.35634654,276.81,499.76,519.34,1926.0,,,
547.0,Bharat Petroleum,,,344.83,44.57,25.69,68.68,3028.13,True,10.0,62.0,F,53.0,34.0,963959.17,901046.76,6.526460037,274.6,113.77,783.52,1964.0,,,
548.0,Indian Oil Corporation,,,291.42,116.13,67.81,5.23,6415.89,False,2.0,22.0,C,75.0,94.0,276927.79,878817.96,-217.345529,746.45,759.06,416.91,1928.0,,,
549.0,GAIL (India) Limited,,,770.29,691.03,70.03,6.54,3416.75,True,6.0,16.0,B,33.0,60.0,979416.33,354431.42,63.81197565,622.08,203.75,209.81,1913.0,,,
550.0,Bharat Petroleum,,,576.45,71.09,1.37,50.33,9343.3,False,9.0,78.0,D,88.0,51.0,27127.61,109679.57,-304.309742,239.45,76.54,525.63,1980.0,,,
551.0,GAIL (India) Limited,,,143.92,566.73,14.65,89.14,6696.08,True,1.0,84.0,B,37.0,94.0,761755.23,298183.77,60.8556977,417.62,259.28,726.69,2002.0,,,
552.0,Indian Oil Corporation,,,922.7,720.81,93.3,22.76,3704.68,True,10.0,91.0,D,50.0,59.0,387514.93,341659.35,11.83324214,799.59,358.35,822.9,1946.0,,,
553.0,Reliance Industries,,,140.15,766.31,59.37,51.29,4418.13,True,5.0,78.0,F,89.0,48.0,111470.3,888145.82,-696.7555663,360.13,416.05,211.8,2006.0,,,
554.0,Reliance Industries,,,864.9,382.24,16.51,54.41,902.38,False,4.0,68.0,B,3.0,40.0,253363.0,936880.61,-269.7779905,138.67,839.08,95.45,1900.0,,,
555.0,Indian Oil Corporation,,,647.5,392.7,68.92,93.67,8677.52,True,1.0,73.0,B,20.0,36.0,919296.26,93136.84,89.86868064,96.08,936.17,998.66,1944.0,,,
556.0,Reliance Industries,,,39.88,98.68,49.16,57.72,4106.13,False,7.0,15.0,F,70.0,42.0,485712.61,597241.12,-22.96183128,415.11,646.2,786.97,1922.0,,,
557.0,Reliance Industries,,,513.67,792.36,79.92,86.62,4749.44,True,8.0,18.0,F,36.0,2.0,955904.14,676620.67,29.21668171,765.69,756.83,88.0,1930.0,,,
558.0,GAIL (India) Limited,,,229.3,475.76,41.96,89.21,9703.14,True,0.0,14.0,B,55.0,43.0,133146.89,559635.62,-320.3144512,546.49,434.11,62.76,2005.0,,,
559.0,GAIL (India) Limited,,,108.0,19.31,79.36,43.58,8665.18,True,9.0,59.0,F,82.0,100.0,948698.27,656234.75,30.82787534,922.39,542.5,786.52,2014.0,,,
560.0,Reliance Industries,,,846.79,494.04,72.46,25.79,2582.97,True,6.0,87.0,B,20.0,66.0,126361.05,200329.58,-58.53744489,444.51,73.21,959.67,2003.0,,,
561.0,Indian Oil Corporation,,,230.95,227.92,31.07,64.98,3786.04,True,6.0,83.0,C,30.0,64.0,783118.64,551683.38,29.5530266,610.1,725.65,549.06,1950.0,,,
562.0,Hindustan Petroleum,,,738.11,457.86,43.39,37.31,9309.8,True,5.0,61.0,F,96.0,28.0,300344.56,498641.97,-66.0233067,386.25,620.88,39.13,1994.0,,,
563.0,Bharat Petroleum,,,673.18,234.3,91.92,23.21,7644.93,False,10.0,8.0,C,60.0,21.0,465651.52,23780.09,94.89315744,115.87,280.41,818.51,1942.0,,,
564.0,Hindustan Petroleum,,,858.92,988.69,15.99,76.52,9645.03,True,3.0,18.0,C,85.0,55.0,319669.75,406486.34,-27.1582125,914.47,274.72,288.2,1982.0,,,
565.0,Hindustan Petroleum,,,979.35,71.12,79.57,39.98,4320.94,True,6.0,13.0,D,23.0,97.0,471093.31,477121.87,-1.279695524,971.44,914.63,26.55,1961.0,,,
566.0,Bharat Petroleum,,,426.35,686.14,54.41,83.62,6768.47,False,8.0,99.0,B,57.0,6.0,673088.12,674334.05,-0.185106521,187.04,538.14,794.31,1974.0,,,
567.0,GAIL (India) Limited,,,173.37,507.14,7.89,69.95,375.79,False,2.0,20.0,D,75.0,57.0,461272.55,519819.78,-12.69254587,404.53,633.5,900.31,1959.0,,,
568.0,Hindustan Petroleum,,,639.16,100.9,59.63,38.0,1730.54,True,5.0,64.0,D,33.0,24.0,507595.52,393289.89,22.51903839,485.48,733.1,481.93,2015.0,,,
569.0,Indian Oil Corporation,,,903.44,82.33,66.32,22.47,3661.1,True,1.0,75.0,F,46.0,80.0,812230.06,450422.33,44.5449815,369.24,404.6,742.61,1981.0,,,
570.0,Reliance Industries,,,693.59,984.24,4.38,24.59,3902.48,False,5.0,9.0,A,59.0,0.0,435404.71,570486.38,-31.02439337,438.98,892.98,447.45,1999.0,,,
571.0,Bharat Petroleum,,,302.34,996.22,51.87,70.0,7301.75,False,3.0,78.0,D,69.0,3.0,246842.2,20404.78,91.73367439,406.7,133.47,14.36,1928.0,,,
572.0,Reliance Industries,,,487.2,984.81,1.51,85.76,2028.67,True,5.0,79.0,B,43.0,70.0,983495.96,164852.76,83.23808468,980.36,405.99,219.68,1900.0,,,
573.0,Bharat Petroleum,,,774.14,216.51,43.87,32.48,8700.91,False,7.0,21.0,B,48.0,69.0,305649.2,808859.45,-164.6365343,272.5,736.28,720.12,2020.0,,,
574.0,Hindustan Petroleum,,,821.77,957.12,49.06,22.93,6829.89,True,5.0,90.0,D,58.0,3.0,102255.72,508599.73,-397.3802248,392.35,364.64,629.69,1905.0,,,
575.0,GAIL (India) Limited,,,207.85,121.41,13.34,74.59,7476.89,True,10.0,68.0,B,90.0,95.0,654020.04,20349.62,96.88853265,775.84,724.27,76.4,1925.0,,,
576.0,GAIL (India) Limited,,,977.47,633.43,4.74,42.76,8599.6,True,9.0,45.0,A,71.0,42.0,74381.37,205347.14,-176.0733501,177.72,473.31,100.92,1900.0,,,
577.0,Bharat Petroleum,,,267.37,430.21,38.17,50.66,2870.92,True,1.0,47.0,B,23.0,43.0,497621.26,299925.73,39.7281117,136.24,864.47,396.34,1973.0,,,
578.0,Bharat Petroleum,,,484.58,60.57,94.52,86.74,6349.73,False,0.0,100.0,D,54.0,43.0,866929.08,507582.39,41.45052903,629.09,932.09,377.61,1966.0,,,
579.0,Indian Oil Corporation,,,87.46,903.64,21.08,21.93,8537.08,True,0.0,21.0,C,49.0,20.0,199463.39,867238.97,-334.7860377,176.01,923.47,183.16,1983.0,,,
580.0,Reliance Industries,,,45.37,957.41,69.88,25.6,8643.88,True,1.0,61.0,B,97.0,54.0,266447.96,213075.31,20.03117232,656.22,513.48,234.61,1930.0,,,
581.0,Reliance Industries,,,61.07,604.82,81.25,44.74,2381.85,True,3.0,54.0,B,44.0,89.0,397659.9,133973.29,66.30958012,699.1,640.96,428.75,1914.0,,,
582.0,Reliance Industries,,,136.27,104.02,96.52,50.25,7862.77,False,1.0,25.0,D,28.0,96.0,213994.78,177633.46,16.9916855,165.1,602.38,823.67,2009.0,,,
583.0,Hindustan Petroleum,,,754.87,605.04,74.41,82.22,1251.34,False,2.0,50.0,F,75.0,18.0,426823.43,63047.74,85.22861315,303.11,916.5,504.55,1900.0,,,
584.0,Hindustan Petroleum,,,945.6,670.05,32.21,0.67,1488.77,False,6.0,73.0,F,44.0,48.0,263809.55,566560.82,-114.7613003,468.61,185.25,502.54,1998.0,,,
585.0,Bharat Petroleum,,,836.07,288.89,92.49,33.18,3573.49,True,6.0,91.0,F,52.0,86.0,684354.91,613073.69,10.41582649,4.98,468.82,467.68,1925.0,,,
586.0,Hindustan Petroleum,,,419.54,903.71,51.01,97.66,6342.85,False,3.0,33.0,D,26.0,76.0,638825.67,842142.58,-31.82666564,445.72,316.23,781.46,1917.0,,,
587.0,Reliance Industries,,,509.28,295.67,69.77,38.1,7865.73,True,0.0,11.0,D,41.0,93.0,230031.1,683578.14,-197.1677047,957.77,227.8,924.13,1956.0,,,
588.0,Bharat Petroleum,,,991.23,208.82,51.44,14.57,7124.48,False,3.0,5.0,F,100.0,100.0,827081.86,135705.97,83.59219606,968.0,198.45,947.64,1978.0,,,
589.0,Indian Oil Corporation,,,242.21,646.06,48.56,34.99,5982.84,True,10.0,66.0,B,12.0,20.0,997394.9,320707.57,67.84547725,924.9,51.6,704.72,1945.0,,,
590.0,GAIL (India) Limited,,,769.19,110.89,94.52,48.96,3894.01,True,7.0,100.0,B,74.0,31.0,310325.22,747543.75,-140.8904278,674.05,288.22,105.96,1907.0,,,
591.0,Bharat Petroleum,,,620.8,806.42,9.42,81.26,4662.18,True,2.0,28.0,C,76.0,48.0,953735.97,450086.47,52.80806385,277.64,840.92,210.23,2011.0,,,
592.0,Reliance Industries,,,425.51,481.57,18.37,96.07,1281.6,False,10.0,72.0,D,48.0,37.0,738792.1,186720.92,74.72618887,545.46,450.36,385.91,1983.0,,,
593.0,GAIL (India) Limited,,,682.2,541.2,84.95,33.82,9047.93,False,2.0,13.0,F,81.0,54.0,844244.3,246551.96,70.79613567,135.73,780.17,778.15,1901.0,,,
594.0,GAIL (India) Limited,,,893.28,202.55,66.61,76.9,665.76,False,7.0,55.0,B,77.0,66.0,661366.79,704706.13,-6.552996107,262.12,534.51,219.15,1919.0,,,
595.0,Bharat Petroleum,,,319.0,283.85,51.5,99.95,1090.57,False,3.0,95.0,F,78.0,46.0,706541.4,545048.12,22.85687435,920.84,429.63,78.03,1964.0,,,
596.0,Indian Oil Corporation,,,493.97,929.49,60.58,23.03,5714.97,False,4.0,5.0,A,80.0,20.0,57440.21,375893.04,-554.4074961,950.26,688.4,570.83,1975.0,,,
597.0,Reliance Industries,,,230.93,462.73,81.78,7.01,286.53,False,7.0,37.0,C,12.0,93.0,348560.81,268609.66,22.93750408,656.89,593.44,823.24,1968.0,,,
598.0,GAIL (India) Limited,,,109.61,595.09,83.07,56.94,5659.34,False,1.0,80.0,A,89.0,59.0,290081.32,171935.47,40.72852743,242.96,116.07,54.69,1934.0,,,
599.0,Bharat Petroleum,,,197.52,381.08,25.74,87.31,6150.22,True,0.0,1.0,D,39.0,65.0,869396.84,187711.7,78.40897374,60.92,139.29,829.05,1992.0,,,
600.0,Indian Oil Corporation,,,384.92,71.25,65.82,3.71,6094.79,True,1.0,19.0,C,99.0,27.0,665972.68,16798.76,97.47756019,418.2,76.53,794.22,1967.0,,,
601.0,Indian Oil Corporation,,,167.1,633.76,78.23,92.92,5309.58,False,6.0,67.0,D,34.0,51.0,393001.79,965083.89,-145.5673014,941.38,228.99,82.95,1912.0,,,
602.0,GAIL (India) Limited,,,257.12,341.99,11.5,85.26,2067.68,False,5.0,19.0,F,29.0,3.0,24530.45,820779.09,-3245.960184,258.67,494.21,925.8,1949.0,,,
603.0,Bharat Petroleum,,,227.4,205.52,69.32,24.24,3297.64,False,7.0,46.0,B,74.0,73.0,931411.87,984639.55,-5.714730692,803.62,130.15,224.25,1953.0,,,
604.0,Hindustan Petroleum,,,466.12,693.79,15.65,10.42,4935.24,True,1.0,48.0,A,44.0,26.0,306267.7,113366.03,62.98466015,372.64,394.54,424.13,1997.0,,,
605.0,Indian Oil Corporation,,,362.59,7.18,85.77,45.25,4683.11,True,3.0,60.0,D,70.0,78.0,408586.18,920155.02,-125.2046361,394.96,473.83,736.81,1945.0,,,
606.0,Bharat Petroleum,,,986.91,83.97,4.03,68.8,1277.72,False,3.0,100.0,A,53.0,59.0,178147.6,91361.49,48.71584574,343.95,281.36,669.02,1912.0,,,
607.0,GAIL (India) Limited,,,558.69,751.57,4.0,61.08,7866.16,True,10.0,31.0,B,90.0,63.0,170729.6,409239.43,-139.700339,605.09,444.87,458.53,1978.0,,,
608.0,Bharat Petroleum,,,421.72,899.12,95.49,55.14,5703.68,True,7.0,27.0,B,6.0,82.0,742762.8,639621.33,13.8861922,880.5,721.43,948.03,1979.0,,,
609.0,Reliance Industries,,,634.48,812.64,64.97,89.79,814.39,True,7.0,94.0,A,74.0,36.0,452725.84,545855.25,-20.57081831,825.49,227.27,862.49,1929.0,,,
610.0,Bharat Petroleum,,,27.92,134.72,47.31,84.36,878.3,True,1.0,49.0,C,26.0,92.0,925107.28,612186.21,33.82538185,590.88,298.0,199.92,1921.0,,,
611.0,Reliance Industries,,,38.21,113.14,29.4,50.19,3860.08,False,9.0,31.0,A,71.0,76.0,779330.45,749525.05,3.824488059,828.5,198.13,164.24,1965.0,,,
612.0,Reliance Industries,,,675.2,564.94,66.0,84.2,5779.36,True,8.0,68.0,B,71.0,0.0,657457.94,366627.7,44.23556585,617.66,56.12,189.73,1971.0,,,
613.0,GAIL (India) Limited,,,172.35,681.53,19.19,13.08,1852.26,False,6.0,37.0,D,82.0,58.0,296314.82,474284.79,-60.06111,778.7,431.0,787.32,1942.0,,,
614.0,Reliance Industries,,,637.14,577.7,53.03,57.12,8081.17,False,2.0,2.0,B,7.0,60.0,249467.19,282930.59,-13.41394834,348.15,224.79,170.53,2002.0,,,
615.0,GAIL (India) Limited,,,547.08,181.34,67.4,76.9,3171.06,True,10.0,15.0,C,97.0,25.0,428771.83,529258.47,-23.43592395,900.27,322.06,426.25,1915.0,,,
616.0,Reliance Industries,,,507.5,866.75,82.15,17.66,2976.53,True,6.0,100.0,C,8.0,58.0,564231.63,192851.59,65.82049291,466.98,728.18,720.22,1954.0,,,
617.0,Bharat Petroleum,,,435.8,187.67,29.21,20.93,872.78,True,6.0,34.0,C,83.0,81.0,227721.72,136538.54,40.0414945,693.44,742.25,360.01,1967.0,,,
618.0,Bharat Petroleum,,,21.91,987.96,62.87,85.13,8256.65,True,2.0,97.0,B,10.0,74.0,284801.65,226256.58,20.55643638,811.45,779.7,342.46,1904.0,,,
619.0,Hindustan Petroleum,,,354.4,905.47,69.94,81.82,8371.0,True,1.0,45.0,D,90.0,82.0,312990.7,25801.04,91.7566113,593.7,279.34,879.98,2013.0,,,
620.0,Reliance Industries,,,317.22,70.68,23.89,31.98,5805.13,True,1.0,84.0,C,50.0,78.0,212122.47,274599.13,-29.45310791,276.95,964.97,922.74,1947.0,,,
621.0,GAIL (India) Limited,,,992.47,730.71,98.72,21.65,6786.58,True,3.0,22.0,D,64.0,33.0,73280.49,608554.31,-730.4451976,248.76,969.08,69.58,1913.0,,,
622.0,Bharat Petroleum,,,754.65,241.06,93.93,23.38,1293.37,False,1.0,85.0,D,53.0,86.0,287193.63,31380.0,89.07357381,855.19,957.61,944.05,1950.0,,,
623.0,Reliance Industries,,,341.46,923.54,41.63,84.84,7040.82,True,0.0,47.0,F,12.0,47.0,863910.84,695732.53,19.46709107,342.48,279.73,223.91,1917.0,,,
624.0,Indian Oil Corporation,,,15.62,91.45,81.04,82.27,3782.51,False,7.0,16.0,F,12.0,62.0,182557.97,143572.04,21.35537002,885.52,399.11,494.93,1951.0,,,
625.0,Reliance Industries,,,542.4,311.28,11.63,37.91,7965.21,True,8.0,26.0,F,8.0,29.0,926695.26,311571.73,66.37818888,71.02,457.01,335.12,1920.0,,,
626.0,Bharat Petroleum,,,752.27,355.89,68.77,85.25,8101.45,False,8.0,91.0,B,41.0,52.0,858101.47,74502.08,91.31780068,404.34,354.28,660.58,1999.0,,,
627.0,Indian Oil Corporation,,,436.29,468.26,5.67,53.49,6508.77,True,8.0,83.0,B,73.0,68.0,872918.69,868381.0,0.51982963,752.53,655.22,796.25,1910.0,,,
628.0,Reliance Industries,,,330.2,437.94,1.28,29.47,691.27,False,2.0,63.0,D,30.0,90.0,91450.16,806139.24,-781.506648,107.69,45.03,56.72,1998.0,,,
629.0,Bharat Petroleum,,,733.5,897.7,37.35,68.71,5563.82,True,4.0,88.0,F,61.0,95.0,525995.3,239111.94,54.54105008,329.13,292.92,653.57,1937.0,,,
630.0,Hindustan Petroleum,,,428.65,494.34,98.47,83.28,6419.45,False,8.0,75.0,D,75.0,94.0,350249.97,394248.05,-12.56190829,454.59,921.6,957.83,1978.0,,,
631.0,Reliance Industries,,,792.24,679.19,27.41,8.18,5785.49,False,3.0,62.0,F,57.0,86.0,999059.56,431620.6,56.79731046,888.02,137.19,221.73,2002.0,,,
632.0,GAIL (India) Limited,,,128.74,682.09,12.34,92.92,5070.24,False,1.0,46.0,F,59.0,2.0,65707.27,106604.39,-62.24139277,630.87,726.27,901.8,1936.0,,,
633.0,Reliance Industries,,,601.83,368.87,47.89,16.75,9825.29,True,7.0,35.0,F,55.0,76.0,531796.78,145903.23,72.56410052,452.89,268.5,449.59,1946.0,,,
634.0,Indian Oil Corporation,,,564.45,906.17,47.79,8.24,8636.64,False,10.0,50.0,B,35.0,12.0,185609.02,867756.33,-367.5184051,538.28,92.74,95.26,2021.0,,,
635.0,Indian Oil Corporation,,,76.45,757.6,82.53,49.58,3006.87,False,7.0,61.0,C,58.0,65.0,463454.51,986016.46,-112.7536659,145.64,975.16,187.71,1904.0,,,
636.0,GAIL (India) Limited,,,723.44,999.49,64.49,91.6,8567.84,False,9.0,75.0,D,23.0,70.0,157573.22,724656.64,-359.8856582,798.44,97.48,430.33,1975.0,,,
637.0,Bharat Petroleum,,,902.4,385.47,33.24,21.41,1560.08,True,7.0,49.0,F,88.0,64.0,207344.13,741882.84,-257.8026733,638.98,934.69,774.99,1926.0,,,
638.0,Reliance Industries,,,131.96,889.59,19.14,35.16,5254.12,False,8.0,21.0,F,73.0,85.0,363913.83,153573.83,57.79939718,476.44,325.97,971.2,1965.0,,,
639.0,Bharat Petroleum,,,980.53,731.83,37.63,25.27,8820.07,False,5.0,14.0,F,35.0,76.0,856468.2,755119.94,11.83327764,917.7,634.87,815.44,1926.0,,,
640.0,Indian Oil Corporation,,,648.19,774.82,54.44,14.71,962.82,False,1.0,92.0,C,77.0,19.0,214347.05,374765.25,-74.84040485,816.94,446.92,462.37,1917.0,,,
641.0,Indian Oil Corporation,,,416.35,45.52,95.36,48.51,1757.73,True,4.0,45.0,D,2.0,16.0,214039.61,743200.83,-247.2258382,441.83,372.07,37.48,1921.0,,,
642.0,Indian Oil Corporation,,,321.22,770.88,8.18,99.65,8819.16,True,3.0,17.0,C,49.0,96.0,896583.31,569690.54,36.45983216,505.82,570.65,463.06,2001.0,,,
643.0,Bharat Petroleum,,,857.22,274.14,81.73,83.1,6500.72,True,5.0,77.0,B,69.0,94.0,316162.32,472145.47,-49.33641365,193.42,567.89,591.18,1986.0,,,
644.0,Bharat Petroleum,,,264.82,604.3,58.78,65.02,8916.59,True,1.0,39.0,F,6.0,95.0,353920.09,977872.08,-176.2974207,965.01,47.36,440.76,1931.0,,,
645.0,GAIL (India) Limited,,,909.37,596.86,89.58,27.69,8721.96,False,9.0,3.0,C,100.0,8.0,518421.24,900984.0,-73.79380521,338.19,315.08,678.23,1918.0,,,
646.0,Bharat Petroleum,,,988.3,877.43,54.72,78.29,3355.53,False,8.0,93.0,A,35.0,13.0,709135.22,36167.56,94.89976538,496.36,496.93,618.97,2007.0,,,
647.0,Indian Oil Corporation,,,398.8,508.53,36.62,92.61,2860.21,False,0.0,9.0,F,7.0,38.0,398605.88,795517.29,-99.5749009,751.69,354.21,298.22,1967.0,,,
648.0,Indian Oil Corporation,,,962.38,328.61,84.37,29.47,5400.74,True,10.0,58.0,A,77.0,2.0,640166.17,851896.41,-33.07426258,889.78,49.92,18.81,1941.0,,,
649.0,Hindustan Petroleum,,,22.5,341.96,73.65,84.2,1285.16,False,5.0,89.0,A,30.0,31.0,183105.53,218774.57,-19.4800452,902.15,819.09,45.41,1968.0,,,
650.0,Indian Oil Corporation,,,271.98,10.1,86.24,73.33,259.92,False,7.0,19.0,B,34.0,79.0,127718.65,969367.62,-658.9867416,95.97,972.79,317.18,1992.0,,,
651.0,Reliance Industries,,,662.48,484.64,55.61,27.22,2286.72,False,0.0,77.0,B,70.0,100.0,662544.88,986167.12,-48.84533105,333.85,424.36,436.12,2001.0,,,
652.0,Hindustan Petroleum,,,466.55,872.29,70.23,94.75,8437.03,False,7.0,7.0,F,45.0,68.0,357291.22,12456.71,96.51356952,958.84,39.42,588.26,1942.0,,,
653.0,Bharat Petroleum,,,693.07,401.75,75.47,72.93,1462.97,False,9.0,95.0,D,74.0,41.0,871743.09,990616.78,-13.63632145,627.85,152.11,912.0,1970.0,,,
654.0,GAIL (India) Limited,,,741.18,140.86,51.35,71.36,1166.67,True,10.0,0.0,D,41.0,76.0,472953.07,176907.94,62.59503295,165.84,244.62,738.65,1949.0,,,
655.0,Indian Oil Corporation,,,603.65,520.35,46.27,87.21,9684.48,False,2.0,94.0,F,20.0,80.0,732766.4,279286.37,61.88602944,835.05,900.59,653.5,1933.0,,,
656.0,GAIL (India) Limited,,,840.58,906.7,65.4,44.64,3354.69,True,10.0,69.0,C,68.0,36.0,928057.33,388056.22,58.18618016,470.59,664.29,731.04,1997.0,,,
657.0,Indian Oil Corporation,,,690.83,807.09,84.52,41.05,9137.02,True,2.0,7.0,A,100.0,45.0,676161.87,141951.82,79.00623707,777.79,659.67,820.09,2015.0,,,
658.0,Reliance Industries,,,501.83,864.38,58.7,70.75,1492.71,False,0.0,2.0,B,67.0,80.0,225413.06,562426.65,-149.5093452,140.13,555.19,581.21,1907.0,,,
659.0,Bharat Petroleum,,,573.14,106.12,29.02,31.57,6347.04,True,10.0,97.0,A,46.0,78.0,995578.69,626612.66,37.06045878,142.86,544.41,262.4,1948.0,,,
660.0,Bharat Petroleum,,,754.44,335.83,47.78,45.48,5500.18,False,5.0,35.0,C,69.0,90.0,183173.47,129736.92,29.17264711,198.97,442.15,69.66,1964.0,,,
661.0,GAIL (India) Limited,,,990.7,865.21,1.26,41.72,1863.32,False,7.0,57.0,D,9.0,82.0,287421.47,390430.08,-35.83887105,604.37,541.4,316.14,1930.0,,,
662.0,Indian Oil Corporation,,,821.76,556.35,21.95,53.84,4944.34,True,0.0,95.0,F,34.0,82.0,309212.99,737150.75,-138.3957899,517.2,129.23,241.78,1907.0,,,
663.0,Reliance Industries,,,36.19,994.09,58.45,6.48,6807.81,False,8.0,86.0,B,19.0,71.0,219553.7,106409.42,51.53376144,821.0,969.53,943.01,1926.0,,,
664.0,Hindustan Petroleum,,,197.9,807.37,18.4,66.65,389.91,True,1.0,25.0,C,20.0,35.0,747698.49,247531.47,66.89421293,835.29,556.08,936.6,1946.0,,,
665.0,Reliance Industries,,,465.64,951.55,34.16,45.84,2536.44,True,5.0,93.0,F,8.0,92.0,605344.87,740597.61,-22.34308849,595.91,489.03,77.04,1940.0,,,
666.0,Hindustan Petroleum,,,738.05,700.46,42.53,47.29,7227.31,True,8.0,83.0,F,34.0,18.0,899817.34,281097.42,68.76061313,418.34,255.16,139.01,2020.0,,,
667.0,Bharat Petroleum,,,362.88,229.82,37.21,55.8,8332.99,True,6.0,47.0,C,64.0,46.0,516544.85,909936.95,-76.15836263,556.84,954.38,135.51,1908.0,,,
668.0,Bharat Petroleum,,,461.51,322.43,49.06,96.72,5839.72,False,4.0,9.0,A,15.0,90.0,642619.8,158421.82,75.34750408,853.25,614.89,245.83,1942.0,,,
669.0,Reliance Industries,,,861.93,12.81,13.95,68.03,383.49,True,3.0,48.0,C,36.0,21.0,700135.56,265094.94,62.1366268,271.32,565.71,811.73,1954.0,,,
670.0,Reliance Industries,,,648.1,789.2,67.42,35.52,9156.49,False,3.0,34.0,F,23.0,69.0,709689.86,864984.49,-21.88204154,374.42,853.17,982.76,1958.0,,,
671.0,Bharat Petroleum,,,102.21,662.79,16.36,63.38,909.42,False,10.0,90.0,C,25.0,98.0,423514.09,422167.36,0.31798942,648.24,785.02,779.16,1931.0,,,
672.0,Hindustan Petroleum,,,885.76,717.55,1.5,34.14,9634.06,True,8.0,45.0,D,9.0,28.0,304148.08,702902.18,-131.1052498,8.97,989.86,614.9,2013.0,,,
673.0,GAIL (India) Limited,,,723.4,633.19,48.19,86.85,2682.26,True,0.0,12.0,D,54.0,0.0,610840.83,224072.9,63.3173015,186.57,721.89,349.97,1951.0,,,
674.0,Bharat Petroleum,,,841.91,889.03,58.3,66.52,5666.87,False,1.0,30.0,F,46.0,51.0,891593.59,464909.25,47.85637142,678.4,949.41,957.17,1996.0,,,
675.0,Hindustan Petroleum,,,714.3,569.95,29.42,80.81,5056.97,True,2.0,31.0,D,11.0,3.0,366251.31,20588.22,94.37866311,331.93,100.2,697.98,1987.0,,,
676.0,Hindustan Petroleum,,,209.55,582.42,38.09,43.4,3575.65,False,0.0,68.0,B,48.0,76.0,503551.22,139109.61,72.37428796,343.51,505.05,109.12,2022.0,,,
677.0,GAIL (India) Limited,,,542.23,575.62,81.4,95.96,5393.91,True,3.0,65.0,F,97.0,13.0,717562.13,234540.87,67.31420734,263.19,55.75,5.98,1997.0,,,
678.0,Bharat Petroleum,,,883.13,430.71,82.29,38.72,4974.31,True,4.0,77.0,F,77.0,54.0,485174.95,979745.11,-101.9364582,35.85,373.08,504.69,1972.0,,,
679.0,Indian Oil Corporation,,,246.04,207.41,87.31,67.82,8413.47,True,7.0,17.0,B,73.0,66.0,407186.94,817731.61,-100.8246163,21.97,903.67,14.15,2013.0,,,
680.0,Reliance Industries,,,921.87,1.06,11.23,51.2,4100.22,False,6.0,96.0,D,89.0,9.0,334013.81,359066.7,-7.500555142,269.95,101.71,419.73,1985.0,,,
681.0,Bharat Petroleum,,,608.37,782.44,57.68,15.95,593.21,True,6.0,32.0,B,52.0,35.0,52707.73,520988.29,-888.4475958,961.78,458.94,39.85,1997.0,,,
